,frame_length_mean,eth_type,vlan_id,vlan_priority,ip_version,ip_dscp,ip_ecn,ip_total_length_mean,ip_id_mean,ip_df,ip_mf,fragment_offset,ttl_mean,ip_protocol,ip_header_length,ip_checksum_valid,src_port,dst_port,tcp_window_mean,tcp_header_length_mean,l4_checksum_valid,flow_duration,flow_packet_count,flow_byte_count,forward_packet_count,reverse_packet_count,forward_byte_count,reverse_byte_count,iat_min,iat_mean,iat_max,iat_std,byte_rate,flow_direction,syn_count,ack_count,fin_count,rst_count,psh_count,syn_seen,syn_ack_seen,ack_after_syn_ack
1098,66.0,2048.0,,,4.0,0.0,0.0,52.0,60273.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,49858,80,274.0,32.0,1.0,1.1920928955078125e-06,2,132,2,0,132,0,1.1920928955078125e-06,1.1920928955078125e-06,1.1920928955078125e-06,0.0,110729625.6,0,0,2,1,0,0,0,0,0
1099,66.0,2048.0,,,4.0,0.0,0.0,52.0,54118.5,0.0,0.0,0.0,58.0,6.0,20.0,1.0,443,56360,664.0,32.0,1.0,1.7881393432617188e-05,2,132,1,1,66,66,1.7881393432617188e-05,1.7881393432617188e-05,1.7881393432617188e-05,0.0,7381975.04,1,0,2,0,0,0,0,0,0
1100,63.0,2048.0,,,4.0,0.0,0.0,46.0,16302.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,48494,80,159.5,26.0,1.0,9.5367431640625e-07,2,126,2,0,126,0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,132120576.0,0,0,1,0,1,0,0,0,0
1101,66.0,2048.0,,,4.0,0.0,0.0,52.0,25336.0,1.0,0.0,0.0,64.0,6.0,20.0,1.0,50912,443,332.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,0,0,0,0,0,0
1102,60.0,2048.0,,,4.0,0.0,0.0,40.0,15250.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,59814,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1103,513.5555555555555,2048.0,,,4.0,0.0,0.0,499.55555555555554,47019.0,1.0,0.0,0.0,62.888888888888886,6.0,20.0,1.0,37316,80,6650.888888888889,33.77777777777778,0.0,5.136630058288574,9,4622,5,4,825,3797,5.0067901611328125e-06,0.6420787572860718,4.9968178272247314,1.6463793925445305,899.8117340651861,1,2,8,1,0,2,1,1,1
1104,63.0,2048.0,,,4.0,0.0,0.0,46.0,3780.5,1.0,0.0,0.0,63.0,6.0,20.0,1.0,80,42810,117.5,26.0,1.0,0.016942024230957,2,126,1,1,66,60,0.016942024230957,0.016942024230957,0.016942024230957,0.0,7437.127835631861,1,0,1,0,1,0,0,0,0
1105,96.0,2048.0,,,4.0,0.0,0.0,82.0,47042.0,0.0,0.0,0.0,191.5,17.0,20.0,1.0,61336,53,,,1.0,0.0302100181579589,2,192,1,1,88,104,0.0302100181579589,0.0302100181579589,0.0302100181579589,0.0,6355.5076000315685,1,0,0,0,0,0,0,0,0
1106,60.0,2048.0,,,4.0,0.0,0.0,40.0,53351.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,38006,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1107,60.0,2048.0,,,4.0,0.0,0.0,40.0,49121.0,1.0,0.0,0.0,55.0,6.0,20.0,1.0,80,19404,31.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,1,0,0,0,0,0,0
1108,66.0,2048.0,,,4.0,0.0,0.0,52.0,22176.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,41752,80,355.4,32.0,1.0,0.0009939670562744,5,330,5,0,330,0,9.5367431640625e-07,0.0002484917640686,0.0009839534759521,0.0004246216612435,332002.9551451188,0,0,5,0,1,0,0,0,0
1109,66.0,2048.0,,,4.0,0.0,0.0,52.0,65169.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,56790,80,356.8333333333333,32.0,1.0,0.0019822120666503,6,396,6,0,396,0,0.000201940536499,0.00039644241333,0.0009040832519531,0.0002639891437009,199776.80827519845,0,0,6,0,1,0,0,0,0
1110,229.5,2048.0,,,4.0,0.0,0.0,215.5,18202.5,0.0,0.0,0.0,128.0,17.0,20.0,1.0,50139,53,,,1.0,0.0005369186401367,4,918,2,2,172,746,4.0531158447265625e-06,0.0001789728800455,0.0004839897155761,0.0002164543383978,1709756.2486678509,1,0,0,0,0,0,0,0,0
1111,60.0,2048.0,,,4.0,0.0,0.0,40.0,64358.0,0.0,0.0,0.0,44.0,6.0,20.0,1.0,465,57036,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1112,60.0,2048.0,,,4.0,0.0,0.0,40.0,28224.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,42432,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1113,63.0,2048.0,,,4.0,0.0,0.0,46.0,35659.5,1.0,0.0,0.0,63.0,6.0,20.0,1.0,80,33394,117.5,26.0,1.0,0.0019891262054443,2,126,1,1,66,60,0.0019891262054443,0.0019891262054443,0.0019891262054443,0.0,63344.39697950378,1,0,1,0,1,0,0,0,0
1114,60.0,2048.0,,,4.0,0.0,0.0,40.0,54346.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,34630,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1115,63.0,2048.0,,,4.0,0.0,0.0,46.0,37096.5,1.0,0.0,0.0,63.0,6.0,20.0,1.0,80,50788,117.5,26.0,1.0,0.0109298229217529,2,126,1,1,66,60,0.0109298229217529,0.0109298229217529,0.0109298229217529,0.0,11528.091617040767,1,0,1,0,1,0,0,0,0
1116,1402.3333333333333,2048.0,,,4.0,0.0,0.0,1388.3333333333333,34094.77777777778,1.0,0.0,0.0,63.333333333333336,6.0,20.0,1.0,51316,80,6643.666666666667,33.77777777777778,0.0,0.1525311470031738,9,12621,3,6,622,11999,4.0531158447265625e-06,0.0190663933753967,0.1411819458007812,0.046293528143825,82743.75593423804,1,2,8,1,0,2,1,1,1
1117,1390.4444444444443,2048.0,,,4.0,0.0,0.0,1376.4444444444443,31952.88888888889,1.0,0.0,0.0,63.333333333333336,6.0,20.0,1.0,52578,80,6643.666666666667,33.77777777777778,0.0,0.1565299034118652,9,12514,3,6,515,11999,4.76837158203125e-06,0.0195662379264831,0.1421949863433838,0.0465708175619023,79946.3854971715,1,2,8,1,0,2,1,1,1
1118,63.0,2048.0,,,4.0,0.0,0.0,46.0,48249.5,1.0,0.0,0.0,63.0,6.0,20.0,1.0,80,41046,117.5,26.0,1.0,0.0099179744720458,2,126,1,1,66,60,0.0099179744720458,0.0099179744720458,0.0099179744720458,0.0,12704.206928051157,1,0,1,0,1,0,0,0,0
1119,66.0,2048.0,,,4.0,0.0,0.0,52.0,32507.0,1.0,0.0,0.0,64.0,6.0,20.0,1.0,33982,80,251.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,1,0,0,0,0,0
1120,66.0,2048.0,,,4.0,0.0,0.0,52.0,18003.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,33542,80,281.0,32.0,1.0,0.0009999275207519,3,198,3,0,198,0,3.0994415283203125e-06,0.0004999637603759,0.0009968280792236,0.0004968643188476,198014.3519313305,0,0,3,0,1,0,0,0,0
1121,66.0,2048.0,,,4.0,0.0,0.0,52.0,14616.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,35350,80,296.25,32.0,1.0,2.86102294921875e-06,4,264,4,0,264,0,0.0,9.5367431640625e-07,1.9073486328125e-06,7.786718186642895e-07,92274688.0,0,0,4,0,1,0,0,0,0
1122,66.0,2048.0,,,4.0,0.0,0.0,52.0,6938.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,52090,80,274.0,32.0,1.0,2.86102294921875e-06,2,132,2,0,132,0,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,0.0,46137344.0,0,0,2,1,0,0,0,0,0
1123,76.33333333333333,2048.0,,,4.0,2.0,0.0,62.333333333333336,1492.0,1.0,0.0,0.0,53.0,6.0,20.0,1.0,443,42945,1006.0,32.0,1.0,0.000378131866455,3,229,3,0,229,0,4.0531158447265625e-06,0.0001890659332275,0.0003740787506103,0.0001850128173828,605608.8373266078,0,0,3,0,1,1,0,0,0
1124,1388.2222222222222,2048.0,,,4.0,0.0,0.0,1374.2222222222222,9087.666666666666,1.0,0.0,0.0,63.333333333333336,6.0,20.0,1.0,45352,80,6643.666666666667,33.77777777777778,0.0,0.0020859241485595,9,12494,3,6,495,11999,9.5367431640625e-07,0.0002607405185699,0.000993013381958,0.0003574689459847,5989671.296833924,1,2,8,1,0,2,1,1,1
1125,60.0,2048.0,,,4.0,0.0,0.0,40.0,60233.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,40280,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1126,91.0,2048.0,,,4.0,0.0,0.0,77.0,13894.0,1.0,0.0,0.0,245.0,6.0,20.0,1.0,443,49830,40958.0,20.0,1.0,0.0,1,91,1,0,91,0,,,,,,0,0,1,1,0,0,0,0,0
1127,66.0,2048.0,,,4.0,0.0,0.0,52.0,43434.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,42644,80,274.0,32.0,1.0,9.5367431640625e-07,2,132,2,0,132,0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,138412032.0,0,0,2,1,0,0,0,0,0
1128,235.0,2048.0,,,4.0,0.0,0.0,221.0,41322.5,0.0,0.0,0.0,191.5,17.0,20.0,1.0,60810,53,,,1.0,0.0308759212493896,2,470,1,1,91,379,0.0308759212493896,0.0308759212493896,0.0308759212493896,0.0,15222.217863678834,1,0,0,0,0,0,0,0,0
1129,60.0,2048.0,,,4.0,0.0,0.0,40.0,15833.0,1.0,0.0,0.0,91.5,6.0,20.0,1.0,52868,443,8173.5,20.0,1.0,0.0860989093780517,2,120,1,1,60,60,0.0860989093780517,0.0860989093780517,0.0860989093780517,0.0,1393.7458774662514,1,0,2,0,0,0,0,0,0
1130,1302.9,2048.0,,,4.0,0.0,0.0,1288.9,39859.4,1.0,0.0,0.0,63.2,6.0,20.0,1.0,55188,80,6002.2,33.6,0.0,0.3504838943481445,10,13029,4,6,1030,11999,2.1457672119140625e-06,0.0389426549275716,0.2099919319152832,0.0724647706079856,37174.31873505138,1,2,9,1,0,3,1,1,1
1131,1061.0,2048.0,,,4.0,0.0,0.0,1047.0,47406.0,1.0,0.0,0.0,62.66666666666666,6.0,20.0,1.0,43672,80,5084.083333333333,33.333333333333336,0.0,11.411622047424316,12,12732,8,4,828,11904,9.5367431640625e-07,1.0374201861294834,6.4076478481292725,2.219206241065216,1115.7046690723255,1,2,11,1,0,2,1,1,1
1132,66.0,2048.0,,,4.0,0.0,0.0,52.0,63408.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,48992,80,364.6,32.0,1.0,0.0009970664978027,5,330,5,0,330,0,0.0,0.0002492666244506,0.0009920597076416,0.0004288544043462,330970.9038737446,0,0,5,0,1,0,0,0,0
1133,1393.4444444444443,2048.0,,,4.0,0.0,0.0,1379.4444444444443,25030.11111111111,1.0,0.0,0.0,63.333333333333336,6.0,20.0,1.0,55194,80,6643.666666666667,33.77777777777778,0.0,0.1805188655853271,9,12541,3,6,542,11999,4.792213439941406e-05,0.0225648581981658,0.1296648979187011,0.0434981806328368,69471.96327284782,1,2,8,1,0,2,1,1,1
1134,820.375,2048.0,,,4.0,0.0,0.0,806.375,20002.625,1.0,0.0,0.0,62.75,6.0,20.0,1.0,34168,80,5691.625,33.5,0.0,11.61634922027588,16,13126,10,6,1090,12036,1.4066696166992188e-05,0.7744232813517252,5.614054918289185,1.7982891412119626,1129.9591421622454,1,3,14,1,0,2,1,1,1
1135,92.5,2048.0,,,4.0,0.0,0.0,78.5,31364.5,1.0,0.0,0.0,64.0,6.0,20.0,1.0,41948,443,317.0,32.0,1.0,2.86102294921875e-06,2,185,2,0,185,0,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,0.0,64662186.66666666,0,0,2,1,0,1,0,0,0
1136,153.0,2048.0,,,4.0,0.0,0.0,139.0,40725.0,0.0,0.0,0.0,191.5,17.0,20.0,1.0,60602,53,,,1.0,0.0305690765380859,2,306,1,1,89,217,0.0305690765380859,0.0305690765380859,0.0305690765380859,0.0,10010.115929369187,1,0,0,0,0,0,0,0,0
1137,155.5,2048.0,,,4.0,0.0,0.0,141.5,40427.0,0.0,0.0,0.0,191.5,17.0,20.0,1.0,61648,53,,,1.0,0.0239219665527343,2,311,1,1,91,220,0.0239219665527343,0.0239219665527343,0.0239219665527343,0.0,13000.603412533888,1,0,0,0,0,0,0,0,0
1138,60.0,2048.0,,,4.0,0.0,0.0,40.0,65520.0,1.0,0.0,0.0,236.0,6.0,20.0,1.0,443,50888,30016.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,1,1,0,0,0,0,0
1139,66.0,2048.0,,,4.0,0.0,0.0,52.0,18617.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,33654,80,307.75,32.0,1.0,0.0009889602661132,4,264,4,0,264,0,3.0994415283203125e-06,0.0003296534220377,0.0009818077087402,0.0004611428828624,266947.0241080039,0,0,4,0,1,0,0,0,0
1140,66.0,2048.0,,,4.0,0.0,0.0,52.0,3331.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,53626,80,355.4,32.0,1.0,0.0065939426422119,5,330,5,0,330,0,3.0994415283203125e-06,0.0016484856605529,0.0051519870758056,0.0020507263695238,50045.93122898362,0,0,5,0,1,0,0,0,0
1141,63.0,2048.0,,,4.0,18.0,0.0,46.0,38446.5,1.0,0.0,0.0,57.5,6.0,20.0,1.0,443,58116,486.0,26.0,1.0,6.9141387939453125e-06,2,126,1,1,66,60,6.9141387939453125e-06,6.9141387939453125e-06,6.9141387939453125e-06,0.0,18223527.72413793,1,0,1,0,1,0,0,0,0
1142,66.0,2048.0,,,4.0,0.0,0.0,52.0,26999.0,1.0,0.0,0.0,64.0,6.0,20.0,1.0,49400,80,229.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,0,0,0,0,0,0
1143,1336.627408993576,2048.0,,,4.0,0.0,0.0,1322.627408993576,42864.06209850107,1.0,0.0,0.0,143.5546038543897,6.0,20.0,1.0,50812,443,985.2526766595288,32.03426124197002,0.0,566.2238481044769,467,624205,251,216,562791,61414,9.5367431640625e-07,1.2150726354173325,9.954953908920288,3.2288222326100846,1102.3996994998074,1,2,466,1,0,130,1,1,1
1144,60.0,2048.0,,,4.0,0.0,0.0,40.0,18921.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,37206,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1145,66.0,2048.0,,,4.0,0.0,0.0,52.0,964.0,1.0,0.0,0.0,64.0,6.0,20.0,1.0,39616,80,244.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,0,0,0,0,0,0
1146,66.0,2048.0,,,4.0,0.0,0.0,52.0,3753.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,53158,80,355.4,32.0,1.0,0.0009870529174804,5,330,5,0,330,0,9.5367431640625e-07,0.0002467632293701,0.0009820461273193,0.0004245164150944,334328.5797101449,0,0,5,0,1,0,0,0,0
1147,66.0,2048.0,,,4.0,0.0,0.0,52.0,53640.0,1.0,0.0,0.0,51.0,6.0,20.0,1.0,80,49285,3.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,1,0,0,0,0,0
1148,66.0,2048.0,,,4.0,0.0,0.0,52.0,60773.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,47946,80,274.0,32.0,1.0,3.814697265625e-06,2,132,2,0,132,0,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,0.0,34603008.0,0,0,2,1,0,0,0,0,0
1149,60.0,2048.0,,,4.0,0.0,0.0,40.0,59847.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,44338,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1150,60.0,2048.0,,,4.0,0.0,0.0,40.0,55657.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,60870,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1151,61.0,2048.0,,,4.0,0.0,0.0,44.0,12289.5,1.0,0.0,0.0,89.5,6.0,20.0,1.0,23061,443,4096.0,24.0,1.0,0.0327060222625732,2,122,1,1,62,60,0.0327060222625732,0.0327060222625732,0.0327060222625732,0.0,3730.19987024253,1,1,1,0,1,0,1,0,0
1152,60.0,2048.0,,,4.0,0.0,0.0,40.0,20576.0,1.0,0.0,0.0,51.0,6.0,20.0,1.0,80,15612,237.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,1,0,0,0,0,0,0
1153,60.0,2048.0,,,4.0,0.0,0.0,40.0,28414.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,57880,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1154,66.0,2048.0,,,4.0,0.0,0.0,52.0,35990.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,52426,80,330.25,32.0,1.0,5.0067901611328125e-06,4,264,4,0,264,0,9.5367431640625e-07,1.6689300537109375e-06,3.0994415283203125e-06,1.0115243642614569e-06,52728393.14285714,0,0,4,0,1,0,0,0,0
1155,66.0,2048.0,,,4.0,0.0,0.0,52.0,28366.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,48030,80,296.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,0,1,0,0,0,0
1156,66.0,2048.0,,,4.0,0.0,0.0,52.0,52923.0,1.0,0.0,0.0,64.0,6.0,20.0,1.0,34200,80,229.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,0,0,0,0,0,0
1157,1555.375,2048.0,,,4.0,0.0,0.0,1541.375,40602.75,1.0,0.0,0.0,63.25,6.0,20.0,1.0,38130,80,7444.75,34.0,0.0,0.1447298526763916,8,12443,3,5,510,11933,5.1021575927734375e-05,0.0206756932394845,0.1321830749511718,0.0457018595294513,85973.96991636479,1,2,7,1,0,2,1,1,1
1158,60.0,2048.0,,,4.0,0.0,0.0,40.0,57066.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,45434,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1159,60.0,2048.0,,,4.0,0.0,0.0,40.0,28261.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,35808,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1160,66.0,2048.0,,,4.0,0.0,0.0,52.0,57449.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,40292,80,307.75,32.0,1.0,5.960464477539063e-06,4,264,4,0,264,0,9.5367431640625e-07,1.986821492513021e-06,3.814697265625e-06,1.2961631163199815e-06,44291850.24,0,0,4,0,1,0,0,0,0
1161,60.0,2048.0,,,4.0,0.0,0.0,40.0,451.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,39774,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1162,171.0,2048.0,,,4.0,0.0,0.0,157.0,31515.0,0.0,0.0,0.0,191.5,17.0,20.0,1.0,61241,53,,,1.0,0.0303709506988525,2,342,1,1,130,212,0.0303709506988525,0.0303709506988525,0.0303709506988525,0.0,11260.76043490207,1,0,0,0,0,0,0,0,0
1163,60.0,2048.0,,,4.0,0.0,0.0,40.0,58408.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,53424,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1164,66.0,2048.0,,,4.0,0.0,0.0,52.0,51630.5,1.0,0.0,0.0,62.0,6.0,20.0,1.0,40036,80,274.0,32.0,1.0,9.5367431640625e-07,2,132,2,0,132,0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,138412032.0,0,0,2,1,0,0,0,0,0
1165,162.5,2048.0,,,4.0,0.0,0.0,148.5,20649.0,1.0,0.0,0.0,96.0,17.0,20.0,1.0,50155,53,,,1.0,0.0003399848937988,4,650,2,2,174,476,9.5367431640625e-07,0.0001133282979329,0.0003368854522705,0.0001580795289572,1911849.649368864,1,0,0,0,0,0,0,0,0
1166,113.0,2048.0,,,4.0,0.0,0.0,99.0,19000.5,0.0,0.0,0.0,128.0,17.0,20.0,1.0,64329,53,,,1.0,0.0001709461212158,4,452,2,2,170,282,3.814697265625e-06,5.698204040527344e-05,0.0001630783081054,7.50214534907109e-05,2644107.960948396,1,0,0,0,0,0,0,0,0
1167,66.0,2048.0,,,4.0,0.0,0.0,52.0,17622.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,36404,80,266.3333333333333,32.0,1.0,0.0009779930114746,3,198,3,0,198,0,4.0531158447265625e-06,0.0004889965057373,0.0009739398956298,0.0004849433898925,202455.43442223303,0,0,3,0,1,0,0,0,0
1168,74.0,2048.0,,,4.0,0.0,0.0,60.0,29422.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,50000,80,29200.0,40.0,1.0,63.0917489528656,7,518,7,0,518,0,0.9999568462371826,10.515291492144266,32.03209209442139,10.83959661629802,8.210265345267032,0,7,0,0,0,0,1,0,0
1169,1241.0,2048.0,,,4.0,0.0,0.0,1227.0,2539.222222222222,1.0,0.0,0.0,63.333333333333336,6.0,20.0,1.0,37246,80,6643.666666666667,33.77777777777778,0.0,0.1475279331207275,9,11169,3,6,618,10551,4.696846008300781e-05,0.0184409916400909,0.1360449790954589,0.0445633340213546,75707.69659505767,1,2,8,1,0,2,1,1,1
1170,66.0,2048.0,,,4.0,0.0,0.0,52.0,39122.0,1.0,0.0,0.0,87.0,6.0,20.0,1.0,443,52979,126.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,1,0,0,0,0,0
1171,227.6315789473684,2048.0,,,4.0,0.0,0.0,213.6315789473684,42284.78947368421,1.0,0.0,0.0,55.05263157894737,6.0,20.0,1.0,52888,443,2126.7105263157896,32.421052631578945,0.0,116.03596305847168,38,8650,21,17,2432,6218,3.0994415283203125e-06,3.136107109688424,10.03079104423523,4.553551500573105,74.54585433691086,1,2,37,1,0,7,1,1,1
1172,60.0,2048.0,,,4.0,0.0,0.0,40.0,36132.0,1.0,0.0,0.0,50.0,6.0,20.0,1.0,443,56650,60.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,1,0,0,0,0,0,0
1173,60.0,2048.0,,,4.0,0.0,0.0,40.0,17662.5,1.0,0.0,0.0,128.0,6.0,20.0,1.0,52059,443,253.0,20.0,1.0,0.0978980064392089,2,120,2,0,120,0,0.0978980064392089,0.0978980064392089,0.0978980064392089,0.0,1225.7655121354849,0,0,2,1,0,0,0,0,0
1174,66.0,2048.0,,,4.0,0.0,0.0,52.0,22736.0,0.0,0.0,0.0,52.0,6.0,20.0,1.0,443,40898,485.0,32.0,1.0,0.0,1,66,1,0,66,0,,,,,,0,0,1,1,0,0,0,0,0
1175,66.0,2048.0,,,4.0,0.0,0.0,52.0,51709.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,54798,80,281.0,32.0,1.0,0.0004699230194091,3,198,3,0,198,0,0.0002040863037109,0.0002349615097045,0.0002658367156982,3.0875205993652344e-05,421345.6073059361,0,0,3,0,1,0,0,0,0
1176,60.0,2048.0,,,4.0,0.0,0.0,40.0,14516.0,1.0,0.0,0.0,50.0,6.0,20.0,1.0,443,54949,60.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,1,1,0,0,0,0,0
1177,143.5,2048.0,,,4.0,0.0,0.0,129.5,7727.0,1.0,0.0,0.0,96.0,17.0,20.0,1.0,56505,53,,,1.0,0.0002830028533935,4,574,2,2,156,418,3.0994415283203125e-06,9.433428446451823e-05,0.0002310276031494,9.844682652084856e-05,2028248.101095198,1,0,0,0,0,0,0,0,0
1178,60.0,2048.0,,,4.0,0.0,0.0,40.0,7552.5,1.0,0.0,0.0,128.0,6.0,20.0,1.0,50906,80,256.0,20.0,1.0,0.0205481052398681,2,120,2,0,120,0,0.0205481052398681,0.0205481052398681,0.0205481052398681,0.0,5839.954516447177,0,0,2,1,0,0,0,0,0
1179,60.0,2048.0,,,4.0,2.0,0.0,40.0,44424.5,1.0,0.0,0.0,55.0,6.0,20.0,1.0,80,53277,913.0,20.0,1.0,0.0011289119720458,2,120,2,0,120,0,0.0011289119720458,0.0011289119720458,0.0011289119720458,0.0,106297.03907074974,0,0,2,1,0,0,0,0,0
1180,509.7567567567568,2048.0,,,4.0,0.0,0.0,495.7567567567568,24630.91891891892,1.0,0.0,0.0,74.56756756756756,6.0,20.0,1.0,50365,443,36207.05405405405,32.54054054054054,0.0,30.787485122680664,37,18861,20,17,2968,15893,9.5367431640625e-07,0.8552079200744629,29.926538944244385,4.915018493446754,612.6190536460996,1,2,36,1,0,13,1,1,1
1181,1562.0,2048.0,,,4.0,0.0,0.0,1548.0,53054.0,1.0,0.0,0.0,63.25,6.0,20.0,1.0,46202,80,7444.75,34.0,0.0,0.149000883102417,8,12496,3,5,563,11933,5.960464477539063e-06,0.0212858404432024,0.1355261802673339,0.0468100788174603,83865.2747541823,1,2,7,1,0,2,1,1,1
1182,68.33333333333333,2048.0,,,4.0,0.0,0.0,50.333333333333336,28232.0,1.0,0.0,0.0,57.0,6.0,20.0,1.0,443,59702,31.0,20.0,1.0,1.9073486328125e-06,3,205,3,0,205,0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,107479040.0,0,0,3,0,1,1,0,0,0
1183,60.0,2048.0,,,4.0,0.0,0.0,40.0,22984.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,35852,80,0.0,20.0,1.0,0.0,1,60,1,0,60,0,,,,,,0,0,0,0,1,0,0,0,0
1184,99.0,2048.0,,,4.0,0.0,0.0,85.0,37332.5,0.0,0.0,0.0,191.5,17.0,20.0,1.0,60575,53,,,1.0,0.0242009162902832,2,198,1,1,91,107,0.0242009162902832,0.0242009162902832,0.0242009162902832,0.0,8181.508403444132,1,0,0,0,0,0,0,0,0
1185,66.0,2048.0,,,4.0,0.0,0.0,52.0,44975.0,1.0,0.0,0.0,62.0,6.0,20.0,1.0,48050,80,355.4,32.0,1.0,0.0009939670562744,5,330,5,0,330,0,9.5367431640625e-07,0.0002484917640686,0.0009870529174804,0.0004264092916881,332002.9551451188,0,0,5,0,1,0,0,0,0
1186,194.0,2048.0,,,4.0,0.0,0.0,177.0,4124.5,1.0,0.0,0.0,50.0,6.0,20.0,1.0,443,58517,60.0,20.0,1.0,3.0994415283203125e-06,2,388,2,0,388,0,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,0.0,125183842.46153846,0,0,2,1,0,1,0,0,0
1187,63.0,2048.0,,,4.0,0.0,0.0,46.0,40214.0,1.0,0.0,0.0,63.0,6.0,20.0,1.0,80,40992,117.5,26.0,1.0,0.0008912086486816,2,126,1,1,66,60,0.0008912086486816,0.0008912086486816,0.0008912086486816,0.0,141381.03370786516,1,0,1,0,1,0,0,0,0
