flow_id,baseline_label,baseline_original_label,baseline_predicted_label,baseline_attack_probability,baseline_status,baseline_correct,current_label,current_original_label,current_predicted_label,current_attack_probability,current_status,current_correct,transition,baseline_result,current_result,traffic_class,persistent_fn,baseline_fn_repaired,current_only_fn,persistent_fp,baseline_fp_repaired,current_only_fp
FLOW_274804,0,BENIGN,1,0.69,FP,False,0,BENIGN,1,0.68,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_274727,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_275500,0,BENIGN,1,0.775,FP,False,0,BENIGN,1,0.705,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_276393,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_272794,0,BENIGN,1,0.92,FP,False,0,BENIGN,1,0.935,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_282884,0,BENIGN,1,0.965,FP,False,0,BENIGN,1,0.95,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_285122,0,BENIGN,1,0.93,FP,False,0,BENIGN,1,0.91,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_285134,0,BENIGN,1,0.975,FP,False,0,BENIGN,1,0.965,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_285539,0,BENIGN,1,0.915,FP,False,0,BENIGN,1,0.86,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_286196,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_282350,0,BENIGN,1,0.76,FP,False,0,BENIGN,1,0.75,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_282403,0,BENIGN,1,0.83,FP,False,0,BENIGN,1,0.78,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_290889,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_294093,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_294555,0,BENIGN,1,0.775,FP,False,0,BENIGN,1,0.71,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_294557,0,BENIGN,1,0.775,FP,False,0,BENIGN,1,0.71,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_294792,0,BENIGN,1,0.745,FP,False,0,BENIGN,1,0.72,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_292216,0,BENIGN,1,0.905,FP,False,0,BENIGN,1,0.86,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_298334,0,BENIGN,1,0.59,FP,False,0,BENIGN,1,0.615,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_300121,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_301680,0,BENIGN,1,0.675,FP,False,0,BENIGN,1,0.505,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_301111,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.99,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_300719,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,0.975,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_303970,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_304523,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_304613,0,BENIGN,1,0.69,FP,False,0,BENIGN,1,0.59,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_305223,0,BENIGN,1,0.79,FP,False,0,BENIGN,1,0.765,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_310060,0,BENIGN,1,0.97,FP,False,0,BENIGN,1,0.97,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_310567,0,BENIGN,1,0.585,FP,False,0,BENIGN,1,0.57,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_308522,0,BENIGN,1,0.855,FP,False,0,BENIGN,1,0.85,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_315671,0,BENIGN,1,0.71,FP,False,0,BENIGN,1,0.73,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_317856,0,BENIGN,1,0.925,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_320877,0,BENIGN,1,0.685,FP,False,0,BENIGN,1,0.61,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_321746,0,BENIGN,1,0.89,FP,False,0,BENIGN,1,0.905,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_322381,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_322416,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_322544,0,BENIGN,1,0.765,FP,False,0,BENIGN,1,0.81,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_323152,0,BENIGN,1,0.94,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_324525,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.975,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_324751,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.99,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_325004,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_326879,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_324879,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_326628,0,BENIGN,1,0.835,FP,False,0,BENIGN,1,0.845,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_326779,0,BENIGN,1,0.96,FP,False,0,BENIGN,1,0.955,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_326967,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_328778,0,BENIGN,1,0.57,FP,False,0,BENIGN,1,0.575,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_330535,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,0.975,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_331892,0,BENIGN,1,0.575,FP,False,0,BENIGN,1,0.505,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_331815,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_333208,0,BENIGN,1,0.76,FP,False,0,BENIGN,1,0.665,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_334349,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,0.975,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_334767,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_334790,0,BENIGN,1,0.955,FP,False,0,BENIGN,1,0.92,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_334795,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_332300,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_335319,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_342832,0,BENIGN,1,0.715,FP,False,0,BENIGN,1,0.605,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_342760,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_343334,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_348517,0,BENIGN,1,0.67,FP,False,0,BENIGN,1,0.695,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_349962,0,BENIGN,1,0.975,FP,False,0,BENIGN,1,0.97,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_352638,0,BENIGN,1,0.515,FP,False,0,BENIGN,1,0.505,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_355507,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_356661,0,BENIGN,1,0.73,FP,False,0,BENIGN,1,0.735,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_358842,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_358873,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_358540,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_359013,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_359046,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_358374,0,BENIGN,1,0.83,FP,False,0,BENIGN,1,0.81,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_360376,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.99,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_360858,0,BENIGN,1,0.585,FP,False,0,BENIGN,1,0.53,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_359801,0,BENIGN,1,0.975,FP,False,0,BENIGN,1,0.945,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_360135,0,BENIGN,1,0.965,FP,False,0,BENIGN,1,0.965,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_360974,0,BENIGN,1,0.925,FP,False,0,BENIGN,1,0.92,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_366357,0,BENIGN,1,0.56,FP,False,0,BENIGN,1,0.555,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_364189,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_370752,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_371408,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_372617,0,BENIGN,1,0.52,FP,False,0,BENIGN,1,0.635,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_373951,0,BENIGN,1,0.7,FP,False,0,BENIGN,1,0.74,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_374405,0,BENIGN,1,0.595,FP,False,0,BENIGN,1,0.56,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_374436,0,BENIGN,1,0.68,FP,False,0,BENIGN,1,0.74,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_375984,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.955,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_383930,0,BENIGN,1,0.62,FP,False,0,BENIGN,1,0.575,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_383754,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_387440,0,BENIGN,1,0.645,FP,False,0,BENIGN,1,0.635,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_390415,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,0.97,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_391314,0,BENIGN,1,0.62,FP,False,0,BENIGN,1,0.59,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_391315,0,BENIGN,1,0.62,FP,False,0,BENIGN,1,0.59,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_392564,0,BENIGN,1,0.765,FP,False,0,BENIGN,1,0.785,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_392565,0,BENIGN,1,0.765,FP,False,0,BENIGN,1,0.785,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_392579,0,BENIGN,1,0.86,FP,False,0,BENIGN,1,0.84,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_392803,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_395748,0,BENIGN,1,0.96,FP,False,0,BENIGN,1,0.945,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_397319,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_401386,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_400094,0,BENIGN,1,0.805,FP,False,0,BENIGN,1,0.835,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_400588,0,BENIGN,1,0.95,FP,False,0,BENIGN,1,0.93,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_403818,0,BENIGN,1,0.815,FP,False,0,BENIGN,1,0.775,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_404500,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_406701,0,BENIGN,1,0.65,FP,False,0,BENIGN,1,0.665,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_408655,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.97,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_410332,0,BENIGN,1,0.605,FP,False,0,BENIGN,1,0.545,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_410367,0,BENIGN,1,0.78,FP,False,0,BENIGN,1,0.73,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_409163,0,BENIGN,1,0.97,FP,False,0,BENIGN,1,0.96,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_410180,0,BENIGN,1,0.975,FP,False,0,BENIGN,1,0.96,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_406421,0,BENIGN,1,0.98,FP,False,0,BENIGN,1,0.955,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_411787,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_414623,0,BENIGN,1,0.785,FP,False,0,BENIGN,1,0.805,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_418863,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_418864,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.97,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_418868,0,BENIGN,1,0.98,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_415880,0,BENIGN,1,0.945,FP,False,0,BENIGN,1,0.935,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_418890,0,BENIGN,1,0.945,FP,False,0,BENIGN,1,0.93,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_419187,0,BENIGN,1,0.67,FP,False,0,BENIGN,1,0.625,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_418916,0,BENIGN,1,0.97,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_419194,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_419195,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.9999785867237688,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_419200,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_419206,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_419210,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_419223,0,BENIGN,1,0.655,FP,False,0,BENIGN,1,0.605,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_420795,0,BENIGN,1,0.61,FP,False,0,BENIGN,1,0.61,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_422104,0,BENIGN,1,0.825,FP,False,0,BENIGN,1,0.84,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_422987,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_424335,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_425241,0,BENIGN,1,0.895,FP,False,0,BENIGN,1,0.885,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_426420,0,BENIGN,1,0.96,FP,False,0,BENIGN,1,0.95,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_429034,0,BENIGN,1,0.78,FP,False,0,BENIGN,1,0.715,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_431539,0,BENIGN,1,0.745,FP,False,0,BENIGN,1,0.725,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_432638,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_435032,0,BENIGN,1,0.65,FP,False,0,BENIGN,1,0.64,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_435096,0,BENIGN,1,0.695,FP,False,0,BENIGN,1,0.61,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_433564,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_431652,0,BENIGN,1,0.97,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_441983,0,BENIGN,1,0.925,FP,False,0,BENIGN,1,0.955,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_442945,0,BENIGN,1,0.71,FP,False,0,BENIGN,1,0.675,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_441729,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,0.985,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_441808,0,BENIGN,1,0.98,FP,False,0,BENIGN,1,0.955,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_446340,0,BENIGN,1,0.79,FP,False,0,BENIGN,1,0.695,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_446427,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_446432,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_446449,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_447856,0,BENIGN,1,0.76,FP,False,0,BENIGN,1,0.695,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_450786,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_450833,0,BENIGN,1,0.72,FP,False,0,BENIGN,1,0.69,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_451664,0,BENIGN,1,0.76,FP,False,0,BENIGN,1,0.725,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_448909,0,BENIGN,1,0.965,FP,False,0,BENIGN,1,0.935,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_451798,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,0.975,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_453379,0,BENIGN,1,0.99,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_453404,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_453595,0,BENIGN,1,0.61,FP,False,0,BENIGN,1,0.535,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_453598,0,BENIGN,1,0.605,FP,False,0,BENIGN,1,0.675,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_453621,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_453808,0,BENIGN,1,0.815,FP,False,0,BENIGN,1,0.81,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_453840,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_453653,0,BENIGN,1,0.96,FP,False,0,BENIGN,1,0.925,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_453645,0,BENIGN,1,0.91,FP,False,0,BENIGN,1,0.93,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_453667,0,BENIGN,1,0.615,FP,False,0,BENIGN,1,0.53,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_453658,0,BENIGN,1,0.955,FP,False,0,BENIGN,1,0.975,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_454267,0,BENIGN,1,0.705,FP,False,0,BENIGN,1,0.57,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_454285,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_454296,0,BENIGN,1,0.9,FP,False,0,BENIGN,1,0.845,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_454311,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,0.995,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_454309,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.98,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_454341,0,BENIGN,1,0.655,FP,False,0,BENIGN,1,0.63,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_453737,0,BENIGN,1,0.94,FP,False,0,BENIGN,1,0.91,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_454461,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_454466,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,0.96,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_454476,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_454711,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_454869,0,BENIGN,1,0.765,FP,False,0,BENIGN,1,0.67,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_454871,0,BENIGN,1,0.9,FP,False,0,BENIGN,1,0.925,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_454876,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_454884,0,BENIGN,1,0.94,FP,False,0,BENIGN,1,0.94,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_454709,0,BENIGN,1,0.985,FP,False,0,BENIGN,1,0.96,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_456147,0,BENIGN,1,0.98,FP,False,0,BENIGN,1,0.975,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_456686,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_456728,0,BENIGN,1,0.665,FP,False,0,BENIGN,1,0.645,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_456269,0,BENIGN,1,0.995,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_456830,0,BENIGN,1,0.64,FP,False,0,BENIGN,1,0.655,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
FLOW_457425,0,BENIGN,1,1.0,FP,False,0,BENIGN,1,1.0,FP,False,FP -> FP,FP,FP,Benign,False,False,False,True,False,False
