flow_id,timestamp,src_ip,dst_ip,src_mac,dst_mac,label,original_label,predicted_label,attack_probability,prediction_type,correct_prediction
FLOW_527101,1499262939.403428,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.045,FN,False
FLOW_530600,1499262940.725384,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.455,FN,False
FLOW_540018,1499262971.262572,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.06,FN,False
FLOW_547342,1499262973.643464,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.27,FN,False
FLOW_547755,1499262974.369784,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.255,FN,False
FLOW_562664,1499263006.238581,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.365,FN,False
FLOW_574034,1499263024.037818,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.485,FN,False
FLOW_574169,1499263024.461818,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.415,FN,False
FLOW_583575,1499263041.145543,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.485,FN,False
FLOW_587442,1499263055.751142,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.12,FN,False
FLOW_591609,1499263057.128096,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.39,FN,False
FLOW_592255,1499263057.481873,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.435,FN,False
FLOW_607138,1499263090.165157,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.38,FN,False
FLOW_613472,1499263105.676888,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.38,FN,False
FLOW_613474,1499263105.67689,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.385,FN,False
FLOW_615970,1499263106.453773,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.5,FN,False
FLOW_625828,1499263123.630229,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.04,FN,False
FLOW_625973,1499263123.70726,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.435,FN,False
FLOW_625984,1499263123.711269,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.365,FN,False
FLOW_626431,1499263124.553883,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.19,FN,False
FLOW_628971,1499263138.701894,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.455,FN,False
FLOW_632140,1499263139.709743,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.355,FN,False
FLOW_632651,1499263139.877746,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.215,FN,False
FLOW_634362,1499263140.445725,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.24,FN,False
FLOW_635186,1499263140.712727,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.2,FN,False
FLOW_635517,1499263140.879713,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.44,FN,False
FLOW_629360,1499263138.803823,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.3,FN,False
FLOW_637325,1499263155.000355,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.035,FN,False
FLOW_639971,1499263155.886337,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.48,FN,False
FLOW_639976,1499263155.889282,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.115,FN,False
FLOW_645149,1499263172.026873,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.33,FN,False
FLOW_645172,1499263172.035022,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.32,FN,False
FLOW_645955,1499263172.263834,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.38,FN,False
FLOW_646067,1499263172.315847,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.44,FN,False
FLOW_652490,1499263174.475783,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.43,FN,False
FLOW_652522,1499263174.493926,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.28,FN,False
FLOW_654599,1499263188.785876,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.44,FN,False
FLOW_658339,1499263189.890319,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.425,FN,False
FLOW_665022,1499263205.856932,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.39,FN,False
FLOW_665300,1499263205.937895,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.355,FN,False
FLOW_665894,1499263206.105922,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.0,FN,False
FLOW_669730,1499263207.332544,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.435,FN,False
FLOW_670092,1499263207.464842,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.415,FN,False
FLOW_671619,1499263222.233983,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.33,FN,False
FLOW_671660,1499263222.269948,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.455,FN,False
FLOW_671688,1499263222.281901,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.17,FN,False
FLOW_671773,1499263222.321985,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.44,FN,False
FLOW_671794,1499263222.329948,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.485,FN,False
FLOW_671801,1499263222.331458,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.37,FN,False
FLOW_671847,1499263222.3579,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.48,FN,False
FLOW_671882,1499263222.365999,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.42,FN,False
FLOW_672240,1499263222.501991,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.475,FN,False
FLOW_674188,1499263223.072396,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.125,FN,False
FLOW_674866,1499263223.287382,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.35,FN,False
FLOW_678051,1499263224.301971,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.39,FN,False
FLOW_678104,1499263224.313783,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS Hulk,0,0.455,FN,False
FLOW_700873,1499263879.570339,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS GoldenEye,0,0.25,FN,False
FLOW_700998,1499263881.13462,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS GoldenEye,0,0.38,FN,False
FLOW_701009,1499263881.158389,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,DoS GoldenEye,0,0.5,FN,False
FLOW_702385,1499263905.526205,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS GoldenEye,0,0.475,FN,False
FLOW_685668,1499263257.584835,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS Hulk,0,0.475,FN,False
FLOW_709876,1499264037.423688,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS GoldenEye,0,0.315,FN,False
FLOW_717822,1499264314.997668,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS GoldenEye,0,0.495,FN,False
FLOW_718240,1499264322.057398,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS GoldenEye,0,0.34,FN,False
FLOW_721309,1499264380.076696,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS GoldenEye,0,0.335,FN,False
FLOW_721331,1499264380.100934,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS GoldenEye,0,0.325,FN,False
FLOW_721332,1499264380.100945,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS GoldenEye,0,0.485,FN,False
FLOW_722164,1499264394.120657,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,DoS GoldenEye,0,0.145,FN,False
